Slug,Country_Code,Property_Type_Categories,Review_score_base,Review_Score,USD_Price,Partner,Published
the-jensen-potts-point,au,Hotel,10,7.9,105,booking.com,True
extended-stay-america-suites-las-vegas-valley-view,us,Hotel,10,5.2,101,booking.com,True
devere-hotel,au,Hotel,10,6.6,123,booking.com,True
westgate-flamingo-bay-resort,us,Resort,10,8.4,119,booking.com,True
four-queens-hotel-and-casino,us,Resort,10,7.4,49,booking.com,True
comfort-inn-suites-las-vegas-nellis,us,Hotel,10,7.8,136,booking.com,True
noah-s-ark-b-b,ge,['Bed & Breakfast'],10,7.4,18,booking.com,True
giorgi-s-homestay,ge,['House'],10,9.6,0,booking.com,True
envoy-hostel,ge,['Hotel'],10,8.9,12,booking.com,True
villa-gelati,ge,['House'],10,9.1,31,booking.com,True
starhostel,ge,['Hotel'],10,7.8,10,booking.com,True
novotel-sydney-darling-square,au,Hotel,10,8.3,167,booking.com,True
novotel-sydney-darling-harbour,au,Hotel,10,8.0,188,booking.com,True
vulcan-hotel-sydney,au,Hotel,10,7.9,145,booking.com,True
manly-pacific-sydney-mgallery-collection,au,Hotel,10,8.4,247,booking.com,True
kutaisi-center-guesthouse,ge,['House'],10,9.8,29,booking.com,True
team-apartment-in-kutaisi,ge,['Apartment'],10,8.6,0,booking.com,False
guest-house-amazon,ge,['House'],10,8.8,17,booking.com,True
guesthouse-medea-on-pushkini-4,ge,['House'],10,9.4,30,booking.com,True
short-stay-group-harbour-apartments-amsterdam,nl,['Apartment'],10,7.5,203,booking.com,True
the-grandview-at-las-vegas,us,Resort,10,8.6,210,booking.com,True
hampton-inn-las-vegas-summerlin,us,Hotel,10,8.7,127,booking.com,True
hilton-grand-vacations-club-on-the-las-vegas-strip,us,Resort,10,8.8,130,booking.com,True
hampton-inn-suites-las-vegas-henderson,us,Hotel,10,8.3,127,booking.com,True
hilton-grand-vacations-club-paradise-las-vegas,us,Resort,10,8.8,122,booking.com,True
hampton-inn-tropicana,us,Hotel,10,8.6,130,booking.com,True
hotel-turin-barcelona,es,Hotel,10,8.2,114,booking.com,True
capri-by-fraser-barcelona,es,Hotel,10,8.4,116,booking.com,True
limonaia,es,Hotel,10,8.3,116,booking.com,True
sixties-ramblas,es,Hotel,10,8.4,106,booking.com,True
metro-inn-ryde,au,Hotel,10,7.9,98,booking.com,True
hotel-harrison,us,Hotel,10,6.6,0,booking.com,False
hotelhome-paris-16,fr,Hotel,10,7.8,0,booking.com,False
blue-mountain-lodge-bed-breakfast,ca,['Bed & Breakfast'],10,9.2,0,booking.com,False
grand-panama-beach-resort-by-emerald-view-resorts,us,Resort,10,8.9,0,booking.com,False
long-beach-resort-t2-304,us,Hotel,10,8.5,0,booking.com,True
majestic-beach-towers-1-1404,us,Hotel,10,7.0,0,booking.com,True
the-capitol-hotel-sydney,au,Hotel,10,8.4,169,booking.com,True
ainb-gothic-jaume-i-apartments,es,Apartment,10,5.6,160,booking.com,True
ainb-picasso-corders-apartments,es,Apartment,10,7.0,126,booking.com,True
mayerling-schumann-barcelona,es,Apartment,10,7.9,105,booking.com,True
americana-inn,us,Hotel,,0,0,booking.com,False
dormy-inn-premium-kyoto-ekimae-natural-hot-spring,jp,Hotel,10,8.5,0,booking.com,True
amourex,kr,Hotel,10,0,0,booking.com,False
huge-kahala-beach-2bd-and-2ba-with-kitchen-car-parking,us,Hotel,10,0.0,0,booking.com,True
ilikai-tower-430-lagoon-view-1br,us,['Apartment'],10,4.0,0,booking.com,True
aloha-towers-6a-et,us,['House'],10,0,0,booking.com,False
ilikai-744,us,['House'],10,0,0,booking.com,False
waikiki-beach-tower-2302,us,['House'],10,0,0,booking.com,False
waikiki-shore-1412,us,['House'],10,0,0,booking.com,False
waikiki-banyan-2002-t1,us,['House'],10,7.5,0,booking.com,False
odyssey-of-south-beach-apart-hotel,us,Hotel,10,7.1,0,booking.com,False
mid-century-modern-tropical-getaway-30-plus-night-rental,us,Hotel,10,0.0,0,booking.com,True
waikiki-sunset-suite-3113-qtt-qtts-home,us,Hotel,10,7.5,0,booking.com,False
marina-tower-2904,us,Hotel,10,0,0,booking.com,False
ilikai-marina-vacations,us,Hotel,10,0,0,booking.com,False
ilikai-marina-1889-city-view-studio,us,['Apartment'],10,0.0,0,booking.com,True
waikiki-shore-beachfront,us,['Apartment'],10,8.2,0,booking.com,True
kuhio-condo-903,us,['Apartment'],10,0,0,booking.com,False
waikiki-whale-watcher-apts-603aj,us,['Apartment'],10,8.0,0,booking.com,True
waikiki-banyan-2601-t2,us,['House'],10,0,0,booking.com,False
modern-luxury-landmark-penthouse-30-plus-day-rentals,us,['House'],10,0,0,booking.com,False
ilikai-1629,us,['Apartment'],10,0,0,booking.com,False
spectacular-ocean-harbor-views-ia2127,us,['House'],10,8.2,0,booking.com,True
niihau-203,us,['House'],10,0,0,booking.com,False
new-large-diamond-head-waikiki-home-5-bedroom,us,['Villa'],10,0,0,booking.com,False
spacious-diamond-head-waikiki-home-3-bed-2bath,us,['Villa'],10,0,0,booking.com,False
prince-edward-condo-602a,us,['Apartment'],10,0,0,booking.com,False
ilikai-marina-1688-yacht-harbor-view-1br,us,['Apartment'],10,0.0,0,booking.com,True
private-apartment-at-the-alexander-hotel,us,['Apartment'],10,0,0,booking.com,False
regency-towers-by-panhandle-getaways,us,['House'],10,7.0,0,booking.com,True
waikiki-sunset-3606,us,['House'],10,0,0,booking.com,False
waikiki-sunset-1001,us,['House'],10,0,0,booking.com,False
waikiki-beach-tower-3602,us,['House'],10,0,0,booking.com,False
premier-townhomes-by-panhandle-getaways,us,['House'],10,10.0,0,booking.com,True
910-majestic-beach-resort,us,['House'],10,0,0,booking.com,False
1551-ala-wai-blvd-3504,us,['Apartment'],10,0.0,0,booking.com,True
waikiki-banyan-611-t2,us,['House'],10,7.5,0,booking.com,False
waikiki-shore-1404,us,['Apartment'],10,0,0,booking.com,False
waikiki-shore-700,us,['House'],10,0,0,booking.com,False
hawaii-kai-dream,us,['House'],10,0,0,booking.com,False
ilikai-1927,us,['House'],10,0,0,booking.com,False
garden-cottage-a-b,us,['House'],10,0.0,0,booking.com,True
four-paddle-1103,us,['House'],10,0,0,booking.com,False
regency-on-beachwalk-71,us,['House'],10,0,0,booking.com,False
ilikai-marina-988,us,['House'],10,0,0,booking.com,False
marine-surf-609,us,['House'],10,0,0,booking.com,False
peaceful-guest-unit,,['House'],5,4.8,79,vrbo.com,True
orlando-golden-girls-retreat-prime-location,,['House'],5,4.5,113,vrbo.com,True
orlando-ventura-gated-community-w-pools-hot-tub-tennis-courts-playground,,['House'],5,4.8,89,vrbo.com,True
historic-district-of-lake-eola-orlando-parking,,['Apartment'],5,4.8,114,vrbo.com,True
2br-condo-at-ventura-golf-country-club,,['Apartment'],5,4.5,134,vrbo.com,True
the-treehouse-lake-davis,,['House'],5,4.0,164,vrbo.com,True
donwtown-orlando-thornton-park-historic-district-heated-salt-pool-hot-tub,,['House'],5,4.3,175,vrbo.com,True
adorable-1-bedroom-home-w-full-kitchen-parking-sleeps-4,,['Apartment'],5,4.7,160,vrbo.com,True
private-studio-in-the-heart-of-downtown-orlando-modern-zen-vibe,,['Apartment'],5,5.0,183,vrbo.com,True
luxurious-condominium-at-millenia,,['Apartment'],5,4.9,130,vrbo.com,True
hidden-gem-downtown-private-efficiency-lake-eola,,['Apartment'],5,4.7,75,vrbo.com,True
2000-sq-ft-1bdrm-den-in-thornton-park-with-secure-parking-and-free-ev-charging,,['Apartment'],5,4.5,177,vrbo.com,True
beach-house-with-ocean-view-no-contact-check-in,US,['House'],5,4.9,225,vrbo.com,True
mango-tree-key-west-cottage,US,['Apartment'],5,5.0,137,vrbo.com,True
solaris-cottage-live-like-a-local-in-this-bright-and-cozy-retreat,US,['House'],5,4.8,307,vrbo.com,True
tides-on-simonton-perfectly-located-just-off-duval-and-all-the-fun,US,['House'],5,4.6,472,vrbo.com,True
quiet-quaint-and-conveniently-located-new-pool,US,['Apartment'],5,4.4,199,vrbo.com,True
island-pearl-cozy-nightly-rental-just-off-duval-realkeywest,US,['Apartment'],5,4.8,297,vrbo.com,True
tropical-escape-with-central-locale-private-hot-tub-wifi-and-shared-pool,US,['House'],5,4.6,426,vrbo.com,True
centrally-located-home-with-private-pool-furnished-patio-dog-friendly,US,['House'],5,4.9,1093,vrbo.com,True
old-town-bali-hideaway-for-2-just-steps-from-duval,US,['House'],5,4.9,408,vrbo.com,True
bonaire-suite-1-bedroom-1-5-bath-in-old-town-key-west,US,['House'],5,4.7,423,vrbo.com,True
xmas-spec-50-off-a-night-12-19-to-12-23-full-kitchen-patio-near-beach,US,['House'],5,4.5,268,vrbo.com,True
new-owner-majestic-beachfront-self-check-in,US,['House'],5,4.8,205,vrbo.com,True
tower-3-one-bedroom-adorable-unit,US,['House'],5,4.6,164,vrbo.com,True
butler-s-celadon-1-br-2-bath-condo-updated-beach-service-included,US,['House'],5,4.9,142,vrbo.com,True
shores-of-panama-1306-gulf-front-studio-suite-sleeps-4-ocean-views,US,['House'],5,4.8,176,vrbo.com,True
ecdi-emerald-isle-8th-fl-2br-2ba-spring-summer-deals-2-free-beach-chairs,US,['House'],5,4.7,179,vrbo.com,True
winter-specials-beachfront-condo-w-direct-ocean-views-panama-city-beach-fl,US,['House'],5,4.8,230,vrbo.com,True
10th-floor-gorgeous-sterling-reef-2bedroom-2bath-unit-sleeps-6,US,['House'],5,4.0,101,vrbo.com,True
edgewater-beach-resort-tower-2-604-1-bedroom-deluxe-clean,US,['House'],5,4.9,106,vrbo.com,True
ocean-front-end-unit-with-large-balcony-fabulous-sunset-views,US,['House'],5,4.9,216,vrbo.com,True
majestic-i-2209-enjoy-a-slice-of-paradise,US,['House'],5,4.6,131,vrbo.com,True
pristine-oceanfront-view-double-balcony-front-reserved-parking-spot,US,['Apartment'],5,4.7,261,vrbo.com,True
sugar-beach-condo-steps-away-from-the-ocean,US,['House'],5,5.0,135,vrbo.com,True
sunny-apartments-a-block-from-warm-mineral-springs,US,['Apartment'],5,4.5,58,vrbo.com,True
comfortable-and-spacious-with-a-private-pool,US,['House'],5,5.0,195,vrbo.com,True
spectacular-beachfront-condo-at-redington-shores,US,['House'],5,4.9,280,vrbo.com,True
relaxing-top-floor-corner-beachside-condo-w-pool-spa-perfect-vacation-spot,US,['House'],5,5.0,350,vrbo.com,True
waterfront-mermaid-s-retreat-delights,US,['House'],5,4.8,323,vrbo.com,True
stunning-burnt-store-marina-updated-1-bdrm-condo-cape-coral-punta-gorda-area,US,['House'],5,4.7,100,vrbo.com,True
come-and-escape-to-enjoy-the-most-beautiful-sunsets-on-the-gulf-of-mexico,US,['House'],5,4.8,202,vrbo.com,True
corner-unit-on-the-4th-floor-with-fabulous-view-private-balcony-pool-tiki-bar-great-beach,US,['House'],5,4.2,235,vrbo.com,True
pet-friendly-dunedin-townhome-w-private-yard,US,['House'],5,4.9,223,vrbo.com,True
spacious-3-br-west-bradenton-pool-home-pet-friendly,US,['House'],5,4.1,138,vrbo.com,True
2nd-floor-open-condo-on-site-restaurant-w-bar-multiple-pools,US,['House'],5,3.8,120,vrbo.com,True
emerald-towers-unit-1102-hosted-by-scenic-stays,US,['House'],5,4.4,270,vrbo.com,True
calypso-of-destin-with-paradise-beaches,US,['House'],5,4.8,109,vrbo.com,True
gulf-front-with-beautiful-sweeping-views-3-pools-tiki-bar-ev-charging,US,['House'],5,4.9,225,vrbo.com,True
beachfront-pool-grills-wifi-bch-svc-kitchen,US,['House'],5,4.9,242,vrbo.com,True
beachfront-ocean-view-featured-on-hgtv-beachfront-bargain-hunters-9th-floor,US,['House'],5,4.9,230,vrbo.com,True
condo-8110-is-a-lovely-studio-with-a-short-walk-to-the-beach,US,['House'],5,4.0,102,vrbo.com,True
the-salty-shack-by-br-fully-renovated-1st-flr-beachfront-condo,US,['House'],5,5.0,350,vrbo.com,True
updated-coastal-beachfront-condo-w-private-balcony,US,['House'],5,4.9,315,vrbo.com,True
top-floor-irb-beachfront-heaven-at-oceanside-walkable-to-best-of-irb,US,['House'],5,4.9,350,vrbo.com,True
st-pete-tiny-house-safe-close-to-beaches-downtown,US,['Apartment'],5,4.8,69,vrbo.com,True
beachfront-condo-updated-w-gorgeous-direct-views-a-swimming-pool,US,['House'],5,5.0,270,vrbo.com,True
stylish-lakefront-villa-with-south-facing-pool-a-short-drive-to-fine-beaches,US,['House'],5,4.8,180,vrbo.com,True
beautifully-updated-home-with-private-pool-close-to-beach-2-bedrooms,US,['House'],5,4.8,277,vrbo.com,True
spectacular-location-on-pass-a-grille-near-restaurants-pool-beach-views-free-city-parking-pass,US,['House'],5,4.7,259,vrbo.com,True
peaceful-gulf-front-building-2nd-floor-unit-steps-to-the-sand,US,['House'],5,4.6,110,vrbo.com,True
marina-oasis-full-kitchen-with-laundry-and-parking-options,us,Hotel,10,0,147,booking.com,False
gtm-kapan,ge,Hotel,10,8.8,53,booking.com,False
terracaribe-hotel-boutique,mx,Hotel,10,7.5,49,booking.com,True
moon-palace-cancun-all-inclusive,mx,Resort,10,8.0,483,booking.com,True
hotel-dos-playas-faranda-cancun,mx,Hotel,10,7.0,142,booking.com,True
adhara-hacienda-cancun,mx,Hotel,10,8.5,128,booking.com,True
mayafair-design-hotel,mx,Hotel,10,6.7,77,booking.com,True
grand-park-royal-cancun,mx,Resort,10,8.2,407,booking.com,True
hard-rock-hotel-cancun-all-inclusive,mx,Resort,10,8.1,539,booking.com,True
gr-solaris-cancun-all-inclusive,mx,Resort,10,7.9,332,booking.com,True
secrets-the-vine-cancun-all-inclusive-adults-only,mx,Resort,10,8.7,564,booking.com,True
fiesta-inn-cancun-las-americas,mx,Hotel,10,8.0,114,booking.com,True
wyndham-alltra-cancun-all-inclusive-resort,mx,Resort,10,8.6,305,booking.com,True
kempinski-hotel-cancun,mx,Resort,10,9.1,659,booking.com,True
the-royal-sands-resort-spa,mx,Resort,10,8.3,495,booking.com,True
royal-uno-all-inclusive-resort-spa,mx,Resort,10,9.0,540,booking.com,True
real-inn-cancun,mx,Hotel,10,7.4,74,booking.com,True
tulipanes-cancun,mx,Villa,10,7.4,49,booking.com,True
capital-o-farallon-inn-cancun,mx,Hotel,10,6.2,44,booking.com,True
nomads-enigmatic-hotel-restaurant-bar,mx,Hotel,10,7.9,12,booking.com,True
aloft-cancun,mx,Hotel,10,7.3,119,booking.com,True
hotel-casa-mallorca,mx,Hotel,10,9.1,60,booking.com,True
hotel-bonampak,mx,Hotel,10,8.6,88,booking.com,True
hotel-hacienda-cancun,mx,Hotel,10,7.1,43,booking.com,True
villa-del-palmar-cancun-luxury-beach-resort-spa,mx,Resort,10,7.7,266,booking.com,True
compact-car-or-suv-with-canopy-camp-gear-or-beach-gear-free-waikiki-parking-book-your-own-campsite-around-oahu,us,['Other'],10,0,59,booking.com,False
casa-de-la-selva-a-15-min-aeropuerto,mx,,10,9.5,52,booking.com,True
departamento-frente-al-mar-kiara,mx,Apartment,10,9.4,140,booking.com,True
los-caracoles-bed-breakfast,mx,Bed & Breakfast,10,8.3,61,booking.com,True
oleo-cancun-playa-boutique-all-inclusive-resort,mx,Resort,10,8.1,305,booking.com,True
paxa-mama-hotel-boutique,mx,Hotel,10,7.5,49,booking.com,True
casa-kin33,mx,Bed & Breakfast,10,9.5,76,booking.com,True
haven-riviera-cancun-all-inclusive-adults-only,mx,Resort,10,9.0,882,booking.com,True
solymar-condo-beach-resort-by-casago,mx,Hotel,10,6.9,136,booking.com,True
modern-geometry-at-monte-carlo-miami-beach,us,['Apartment'],10,7.9,299,booking.com,False
central-hotel-prague,cz,Hotel,10,7.7,58,booking.com,True
riva-hotel-taksim,tr,Hotel,10,8.4,101,booking.com,True
glk-premier-regency-suites-spa,tr,Hotel,10,8.5,138,booking.com,True
hotel-elite-prague,cz,Hotel,10,8.6,68,booking.com,True
boutique-suites-palermo,ar,Hotel,10,8.2,36,booking.com,True
ulises-recoleta-suites,ar,Hotel,10,7.4,101,booking.com,True
grand-king-hotel,ar,Hotel,10,8.1,56,booking.com,True
pentahotel-prague,cz,Hotel,10,8.7,70,booking.com,True
ambassador-zlata-husa,cz,Hotel,10,7.8,103,booking.com,True
expo-hotel,cz,Hotel,10,8.7,77,booking.com,True
rochester-hotel-concept,ar,Hotel,10,8.1,67,booking.com,True
hotel-pantalon,it,Hotel,10,6.9,102,booking.com,True
hotel-liassidi-palace,it,Hotel,10,8.5,138,booking.com,True
hotel-al-piave,it,Hotel,10,8.6,156,booking.com,True
locanda-fiorita,it,Hotel,10,8.8,99,booking.com,True
hotel-dell-opera,it,Hotel,10,8.8,127,booking.com,True
hotel-kasbah-le-mirage-spa,ma,Hotel,10,7.9,58,booking.com,True
mercure-amsterdam-city-hotel,nl,Hotel,10,8.3,113,booking.com,True
huygens-place-amsterdam,nl,Hotel,10,8.6,98,booking.com,True
hotel-islane,ma,Hotel,10,6.7,54,booking.com,True
ozo-hotels-cordial-amsterdam,nl,Hotel,10,6.6,81,booking.com,True
france-hotel,nl,Hotel,10,7.4,64,booking.com,True
koopermoolen,nl,Hotel,10,7.4,85,booking.com,True
hotel-kap-city-centre,nl,Hotel,10,7.0,75,booking.com,True
hotel-hastal-prague-old-town,cz,Hotel,10,9.1,93,booking.com,True
hermitage-hotel-prague,cz,Hotel,10,9.0,82,booking.com,True
hotel-orion,cz,Hotel,10,8.7,67,booking.com,True
radisson-blu-hotel-prague,cz,Hotel,10,8.6,101,booking.com,True
golden-star,cz,Hotel,10,9.2,76,booking.com,True
u-pava,cz,Hotel,10,8.6,91,booking.com,True
hilton-vancouver-downtown-bc-canada,ca,Hotel,10,8.5,180,booking.com,True
hilton-london-metropole,gb,Hotel,10,7.5,192,booking.com,True
doubletree-by-hilton-london-docklands-riverside,gb,Hotel,10,7.9,117,booking.com,True
legacy-suites-hotel-sukhumvit-sha-extra-plus,th,Hotel,10,7.8,63,booking.com,True
siam-piman-hotel,th,Hotel,10,8.3,39,booking.com,True
st-martins-lane-london,gb,Hotel,10,8.7,371,booking.com,True
the-goring,gb,Hotel,10,9.2,592,booking.com,True
the-grand-at-trafalgar-square,gb,Hotel,10,8.1,216,booking.com,True
montagu-place-hotel,gb,Hotel,10,8.0,223,booking.com,True
the-melville-hotel-kings-cross,gb,Hotel,10,7.1,88,booking.com,True
royal-crown-hotel-siem-reap,kh,Hotel,10,8.6,59,booking.com,True
royal-angkor-resort-spa,kh,Resort,10,8.3,186,booking.com,True
tara-angkor-hotel,kh,Hotel,10,8.2,89,booking.com,True
renaissance-polat-istanbul-hotel,tr,Hotel,10,8.3,106,booking.com,True
angkor-paradise-hotel,kh,Hotel,10,8.3,75,booking.com,True
mekong-angkor-palace-hotel,kh,Hotel,10,7.2,45,booking.com,True
steung-siemreap-hotel,kh,Hotel,10,8.6,110,booking.com,True
angkor-miracle-resort-spa,kh,Resort,10,6.8,101,booking.com,True
parklane-hotel,kh,Hotel,10,8.1,20,booking.com,True
romantic-hotel-istanbul,tr,Hotel,10,8.7,60,booking.com,True
b-b-hotels-rio-copacabana-forte,br,Hotel,10,7.6,70,booking.com,True
b-b-hotels-rio-copacabana-posto-5,br,Hotel,10,8.3,49,booking.com,True
hotel-atlantico-avenida,br,Hotel,10,5.1,18,booking.com,True
corte-dei-sogni-boutique-hotel-spa,it,Hotel,10,9.0,131,booking.com,True
hotel-tourist-house,it,Hotel,10,8.1,77,booking.com,True
waikiki-resort-hotel,us,Hotel,10,8.1,250,booking.com,True
trump-international-hotel-waikiki,us,Hotel,10,9.3,387,booking.com,True
hilton-grand-vacations-club-grand-waikikian-honolulu,us,Resort,10,8.8,332,booking.com,True
waikiki-marina-resort-at-the-ilikai,us,Hotel,10,8.6,233,booking.com,True
holiday-surf-hotel-with-full-kitchen,us,Hotel,10,8.1,336,booking.com,True
castle-waikiki-shore-beachfront-condominiums,us,Hotel,10,8.0,299,booking.com,True
the-surfjack-hotel-swim-club,us,Hotel,10,8.5,187,booking.com,True
hilton-waikiki-beach,us,Resort,10,8.1,217,booking.com,True
stay-hotel-waikiki,us,Hotel,10,6.3,128,booking.com,True
ramada-plaza-by-wyndham-waikiki,us,Hotel,10,7.9,161,booking.com,True
windsor-excelsior-copacabana,br,Hotel,10,8.4,96,booking.com,True
windsor-martinique-copacabana,br,Hotel,10,8.6,70,booking.com,True
atlantis-copacabana-hotel,br,Hotel,10,8.4,76,booking.com,True
hotel-lorena,it,Hotel,10,7.9,50,booking.com,True
pacific-hotel-spa,kh,Hotel,10,8.0,65,booking.com,True
rimrock-resort-hotel,ca,Hotel,10,8.6,280,booking.com,True
canalta-lodge,ca,Hotel,10,8.7,147,booking.com,True
buffalo-mountain-lodge,ca,Hotel,10,8.0,162,booking.com,True
opus-vancouver,ca,Hotel,10,9.0,232,booking.com,True
century-plaza-hotel,ca,Hotel,10,8.1,138,booking.com,True
ilikai-lite,us,Hotel,10,8.0,219,booking.com,True
hyatt-centric-waikiki-beach,us,Resort,10,8.6,235,booking.com,True
white-sands-hotel,us,Hotel,10,8.1,172,booking.com,True
hawaiian-sun-holidays,us,Hotel,10,7.9,249,booking.com,True
outrigger-waikiki-beachcomber-hotel,us,Hotel,10,8.6,299,booking.com,True
lotus-honolulu-at-diamond-head,us,Hotel,10,8.5,289,booking.com,True
hyatt-place-waikiki-beach,us,Hotel,10,7.8,240,booking.com,True
sheraton-waikiki,us,Resort,10,8.6,407,booking.com,True
dhawa-yura-kyoto-banyan-tree-group,jp,Hotel,10,9.0,160,booking.com,True
hotel-granvia-kyoto,jp,Hotel,10,8.8,126,booking.com,True
marmara-hotel-budapest,hu,Hotel,10,7.5,58,booking.com,True
ibis-styles-ambassador-seoul-gangnam,kr,Hotel,10,7.6,56,booking.com,True
ibis-ambassador-myeongdong,kr,Hotel,10,8.1,83,booking.com,True
royal-hotel-seoul,kr,Hotel,10,8.3,99,booking.com,True
kobos-hotel,kr,Hotel,10,7.6,93,booking.com,True
aquaworld-resort-budapest,hu,Resort,10,8.9,118,booking.com,True
koreana-hotel,kr,Hotel,10,8.2,68,booking.com,True
life-house-south-of-fifth,us,Hotel,10,8.0,154,booking.com,True
albion-hotel,us,Hotel,10,7.5,101,booking.com,True
the-fifty-sonesta-select-new-york,us,Hotel,10,7.9,143,booking.com,True
the-shelburne-sonesta-new-york,us,Hotel,10,7.9,129,booking.com,True
hotel-elysee-by-library-hotel-collection,us,Hotel,10,8.7,269,booking.com,True
banff-inn,ca,Hotel,10,8.3,106,booking.com,True
grand-china-bangkok,th,Hotel,10,7.9,82,booking.com,True
carlson-s-lodge,us,Hotel,10,9.4,139,booking.com,True
loews-regency-new-york-hotel,us,['Hotel'],10,8.7,499,booking.com,True
courtyard-by-marriott-waikiki-beach,us,Hotel,10,7.0,178,booking.com,True
the-kahala-hotel-and-resort-no-resort-fee,us,Resort,10,9.1,495,booking.com,True
the-standard-miami,us,Hotel,10,8.2,529,booking.com,True
the-savoy-hotel-beach-club,us,Hotel,10,7.9,319,booking.com,True
